"CAINC6N Compensation of Employees by NAICS Industry"
"(Thousands of dollars)" 
"Bureau of Economic Analysis" 
"County"
"GeoFips","GeoName","LineCode","Description","2018"
"17175","Stark, IL","533","          Textile mills",0
"17175","Stark, IL","534","          Textile product mills",0
"17175","Stark, IL","535","          Apparel manufacturing",0
"17175","Stark, IL","536","          Leather and allied product manufacturing",0
"17175","Stark, IL","537","          Paper manufacturing",0
"17175","Stark, IL","538","          Printing and related support activities",0
"17175","Stark, IL","539","          Petroleum and coal products manufacturing",0
"17175","Stark, IL","541","          Chemical manufacturing","(D)"
"17175","Stark, IL","542","          Plastics and rubber products manufacturing",0
"17175","Stark, IL","600","      Wholesale trade",2846
"17175","Stark, IL","700","      Retail trade",7064
"17175","Stark, IL","701","        Motor vehicle and parts dealers",554
"17175","Stark, IL","702","        Furniture and home furnishings stores",0
"17175","Stark, IL","703","        Electronics and appliance stores","(D)"
"17175","Stark, IL","704","        Building material and garden equipment and supplies dealers","(D)"
"17175","Stark, IL","705","        Food and beverage stores","(D)"
"17175","Stark, IL","706","        Health and personal care stores",0
"17175","Stark, IL","707","        Gasoline stations","(D)"
"17175","Stark, IL","708","        Clothing and clothing accessories stores","(D)"
"17175","Stark, IL","709","        Sporting goods, hobby, musical instrument, and book stores",0
"17175","Stark, IL","711","        General merchandise stores","(D)"
"17175","Stark, IL","712","        Miscellaneous store retailers","(D)"
"17175","Stark, IL","713","        Nonstore retailers","(D)"
"17175","Stark, IL","800","      Transportation and warehousing",4914
"17175","Stark, IL","801","        Air transportation",0
"17175","Stark, IL","802","        Rail transportation",0
"17175","Stark, IL","803","        Water transportation",0
"17175","Stark, IL","804","        Truck transportation",4914
"17175","Stark, IL","805","        Transit and ground passenger transportation",0
"17175","Stark, IL","806","        Pipeline transportation",0
"17175","Stark, IL","807","        Scenic and sightseeing transportation",0
"17175","Stark, IL","808","        Support activities for transportation",0
"17175","Stark, IL","809","        Couriers and messengers",0
"17175","Stark, IL","811","        Warehousing and storage",0
"17175","Stark, IL","900","      Information","(D)"
"17175","Stark, IL","901","        Publishing industries (except Internet)","(D)"
"17175","Stark, IL","902","        Motion picture and sound recording industries",0
"17175","Stark, IL","903","        Broadcasting (except Internet)",0
"17175","Stark, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17175","Stark, IL","905","        Telecommunications",0
"17175","Stark, IL","906","        Data processing, hosting, and related services",0
"17175","Stark, IL","907","        Other information services 4/","(D)"
"17175","Stark, IL","1000","      Finance and insurance","(D)"
"17175","Stark, IL","1001","        Monetary Authorities-central bank",0
"17175","Stark, IL","1002","        Credit intermediation and related activities","(D)"
"17175","Stark, IL","1003","        Securities, commodity contracts, and other financial investments and related activities","(D)"
"17175","Stark, IL","1004","        Insurance carriers and related activities",1268
"17175","Stark, IL","1005","        Funds, trusts, and other financial vehicles",0
"17175","Stark, IL","1100","      Real estate and rental and leasing","(D)"
"17175","Stark, IL","1101","        Real estate","(D)"
"17175","Stark, IL","1102","        Rental and leasing services",0
"17175","Stark, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17175","Stark, IL","1200","      Professional, scientific, and technical services","(D)"
"17175","Stark, IL","1300","      Management of companies and enterprises",0
"17175","Stark, IL","1400","      Administrative and support and waste management and remediation services","(D)"
"17175","Stark, IL","1401","        Administrative and support services","(D)"
"17175","Stark, IL","1402","        Waste management and remediation services",0
"17175","Stark, IL","1500","      Educational services",0
"17175","Stark, IL","1600","      Health care and social assistance",4196
"17175","Stark, IL","1601","        Ambulatory health care services",1142
"17175","Stark, IL","1602","        Hospitals",0
"17175","Stark, IL","1603","        Nursing and residential care facilities","(D)"
"17175","Stark, IL","1604","        Social assistance","(D)"
"17175","Stark, IL","1700","      Arts, entertainment, and recreation","(D)"
"17175","Stark, IL","1701","        Performing arts, spectator sports, and related industries",0
"17175","Stark, IL","1702","        Museums, historical sites, and similar institutions",0
"17175","Stark, IL","1703","        Amusement, gambling, and recreation industries","(D)"
"17175","Stark, IL","1800","      Accommodation and food services","(D)"
"17175","Stark, IL","1801","        Accommodation","(D)"
"17175","Stark, IL","1802","        Food services and drinking places",281
"17175","Stark, IL","1900","      Other services (except government and government enterprises)","(D)"
"17175","Stark, IL","1901","        Repair and maintenance",0
"17175","Stark, IL","1902","        Personal and laundry services","(D)"
"17175","Stark, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations",1809
"17175","Stark, IL","1904","        Private households",0
"17175","Stark, IL","2000","    Government and government enterprises",16911
"17175","Stark, IL","2001","      Federal civilian",1673
"17175","Stark, IL","2002","      Military",357
"17175","Stark, IL","2010","      State and local",14881
"17175","Stark, IL","2011","        State government",2088
"17175","Stark, IL","2012","        Local government",12793
"17177","Stephenson, IL","","Total compensation of employees",""
"17177","Stephenson, IL","1","Compensation of employees (thousands of dollars) 1/",1077829
"17177","Stephenson, IL","5","  Wages and salaries",849033
"17177","Stephenson, IL","6","  Supplements to wages and salaries",228796
"17177","Stephenson, IL","7","    Employer contributions for employee pension and insurance funds 2/",168437
"17177","Stephenson, IL","8","    Employer contributions for government social insurance",60359
"17177","Stephenson, IL","9","Average compensation per job (dollars) 3/",57405
"17177","Stephenson, IL","","Compensation of employees by industry",""
"17177","Stephenson, IL","81","  Farm compensation",13052
"17177","Stephenson, IL","82","  Nonfarm compensation",1064777
"17177","Stephenson, IL","90","    Private nonfarm compensation",884457
"17177","Stephenson, IL","100","      Forestry, fishing, and related activities",2363
"17177","Stephenson, IL","101","        Forestry and logging","(D)"
"17177","Stephenson, IL","102","        Fishing, hunting and trapping",0
"17177","Stephenson, IL","103","        Support activities for agriculture and forestry","(D)"
"17177","Stephenson, IL","200","      Mining, quarrying, and oil and gas extraction",0
"17177","Stephenson, IL","201","        Oil and gas extraction",0
"17177","Stephenson, IL","202","        Mining (except oil and gas)",0
"17177","Stephenson, IL","203","        Support activities for mining",0
"17177","Stephenson, IL","300","      Utilities","(D)"
"17177","Stephenson, IL","400","      Construction",138163
"17177","Stephenson, IL","401","        Construction of buildings","(D)"
"17177","Stephenson, IL","402","        Heavy and civil engineering construction","(D)"
"17177","Stephenson, IL","403","        Specialty trade contractors",100027
"17177","Stephenson, IL","500","      Manufacturing",236533
"17177","Stephenson, IL","510","        Durable goods manufacturing",120355
"17177","Stephenson, IL","511","          Wood product manufacturing","(D)"
"17177","Stephenson, IL","512","          Nonmetallic mineral product manufacturing",2601
"17177","Stephenson, IL","513","          Primary metal manufacturing",0
"17177","Stephenson, IL","514","          Fabricated metal product manufacturing",21982
"17177","Stephenson, IL","515","          Machinery manufacturing",26998
"17177","Stephenson, IL","516","          Computer and electronic product manufacturing","(D)"
"17177","Stephenson, IL","517","          Electrical equipment, appliance, and component manufacturing","(D)"
"17177","Stephenson, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)"
"17177","Stephenson, IL","519","          Other transportation equipment manufacturing",0
"17177","Stephenson, IL","521","          Furniture and related product manufacturing","(D)"
"17177","Stephenson, IL","522","          Miscellaneous manufacturing",544
"17177","Stephenson, IL","530","        Nondurable goods manufacturing",116178
"17177","Stephenson, IL","531","          Food manufacturing",84983
"17177","Stephenson, IL","532","          Beverage and tobacco product manufacturing","(D)"
"17177","Stephenson, IL","533","          Textile mills","(D)"
"17177","Stephenson, IL","534","          Textile product mills","(D)"
"17177","Stephenson, IL","535","          Apparel manufacturing",0
"17177","Stephenson, IL","536","          Leather and allied product manufacturing","(D)"
"17177","Stephenson, IL","537","          Paper manufacturing",0
"17177","Stephenson, IL","538","          Printing and related support activities",122
"17177","Stephenson, IL","539","          Petroleum and coal products manufacturing",0
"17177","Stephenson, IL","541","          Chemical manufacturing","(D)"
"17177","Stephenson, IL","542","          Plastics and rubber products manufacturing","(D)"
"17177","Stephenson, IL","600","      Wholesale trade",35987
"17177","Stephenson, IL","700","      Retail trade",58337
"17177","Stephenson, IL","701","        Motor vehicle and parts dealers",14809
"17177","Stephenson, IL","702","        Furniture and home furnishings stores",1748
"17177","Stephenson, IL","703","        Electronics and appliance stores",1443
"17177","Stephenson, IL","704","        Building material and garden equipment and supplies dealers",6805
"17177","Stephenson, IL","705","        Food and beverage stores",8828
"17177","Stephenson, IL","706","        Health and personal care stores",3890
"17177","Stephenson, IL","707","        Gasoline stations",2838
"17177","Stephenson, IL","708","        Clothing and clothing accessories stores",1138
"17177","Stephenson, IL","709","        Sporting goods, hobby, musical instrument, and book stores","(D)"
"17177","Stephenson, IL","711","        General merchandise stores",14082
"17177","Stephenson, IL","712","        Miscellaneous store retailers",2130
"17177","Stephenson, IL","713","        Nonstore retailers","(D)"
"17177","Stephenson, IL","800","      Transportation and warehousing","(D)"
"17177","Stephenson, IL","801","        Air transportation",0
"17177","Stephenson, IL","802","        Rail transportation",3699
"17177","Stephenson, IL","803","        Water transportation",0
"17177","Stephenson, IL","804","        Truck transportation",11117
"17177","Stephenson, IL","805","        Transit and ground passenger transportation","(D)"
"17177","Stephenson, IL","806","        Pipeline transportation",0
"17177","Stephenson, IL","807","        Scenic and sightseeing transportation",0
"17177","Stephenson, IL","808","        Support activities for transportation",444
"17177","Stephenson, IL","809","        Couriers and messengers",4826
"17177","Stephenson, IL","811","        Warehousing and storage","(D)"
"17177","Stephenson, IL","900","      Information",4304
"17177","Stephenson, IL","901","        Publishing industries (except Internet)",752
"17177","Stephenson, IL","902","        Motion picture and sound recording industries","(D)"
"17177","Stephenson, IL","903","        Broadcasting (except Internet)","(D)"
"17177","Stephenson, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17177","Stephenson, IL","905","        Telecommunications","(D)"
"17177","Stephenson, IL","906","        Data processing, hosting, and related services",0
"17177","Stephenson, IL","907","        Other information services 4/","(D)"
"17177","Stephenson, IL","1000","      Finance and insurance",77942
"17177","Stephenson, IL","1001","        Monetary Authorities-central bank",0
"17177","Stephenson, IL","1002","        Credit intermediation and related activities",33052
"17177","Stephenson, IL","1003","        Securities, commodity contracts, and other financial investments and related activities",3806
"17177","Stephenson, IL","1004","        Insurance carriers and related activities",41084
"17177","Stephenson, IL","1005","        Funds, trusts, and other financial vehicles",0
"17177","Stephenson, IL","1100","      Real estate and rental and leasing",9158
"17177","Stephenson, IL","1101","        Real estate",5514
"17177","Stephenson, IL","1102","        Rental and leasing services",3644
"17177","Stephenson, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17177","Stephenson, IL","1200","      Professional, scientific, and technical services",29010
"17177","Stephenson, IL","1300","      Management of companies and enterprises",1990
"17177","Stephenson, IL","1400","      Administrative and support and waste management and remediation services",47419
"17177","Stephenson, IL","1401","        Administrative and support services","(D)"
"17177","Stephenson, IL","1402","        Waste management and remediation services","(D)"
"17177","Stephenson, IL","1500","      Educational services",3940
"17177","Stephenson, IL","1600","      Health care and social assistance",154612
"17177","Stephenson, IL","1601","        Ambulatory health care services",31260
"17177","Stephenson, IL","1602","        Hospitals","(D)"
"17177","Stephenson, IL","1603","        Nursing and residential care facilities",24202
"17177","Stephenson, IL","1604","        Social assistance","(D)"
"17177","Stephenson, IL","1700","      Arts, entertainment, and recreation",2409
"17177","Stephenson, IL","1701","        Performing arts, spectator sports, and related industries","(D)"
"17177","Stephenson, IL","1702","        Museums, historical sites, and similar institutions","(D)"
"17177","Stephenson, IL","1703","        Amusement, gambling, and recreation industries",1959
"17177","Stephenson, IL","1800","      Accommodation and food services",24762
"17177","Stephenson, IL","1801","        Accommodation",3786
"17177","Stephenson, IL","1802","        Food services and drinking places",20976
"17177","Stephenson, IL","1900","      Other services (except government and government enterprises)",33938
"17177","Stephenson, IL","1901","        Repair and maintenance",7507
"17177","Stephenson, IL","1902","        Personal and laundry services",4357
"17177","Stephenson, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations",21054
"17177","Stephenson, IL","1904","        Private households",1020
"17177","Stephenson, IL","2000","    Government and government enterprises",180320
"17177","Stephenson, IL","2001","      Federal civilian",10344
"17177","Stephenson, IL","2002","      Military",2941
"17177","Stephenson, IL","2010","      State and local",167035
"17177","Stephenson, IL","2011","        State government",24047
"17177","Stephenson, IL","2012","        Local government",142988
"17179","Tazewell, IL","","Total compensation of employees",""
"17179","Tazewell, IL","1","Compensation of employees (thousands of dollars) 1/",3155070
"17179","Tazewell, IL","5","  Wages and salaries",2510650
"17179","Tazewell, IL","6","  Supplements to wages and salaries",644420
"17179","Tazewell, IL","7","    Employer contributions for employee pension and insurance funds 2/",464470
"17179","Tazewell, IL","8","    Employer contributions for government social insurance",179950
"17179","Tazewell, IL","9","Average compensation per job (dollars) 3/",60933
"17179","Tazewell, IL","","Compensation of employees by industry",""
"17179","Tazewell, IL","81","  Farm compensation",4418
"17179","Tazewell, IL","82","  Nonfarm compensation",3150652
"17179","Tazewell, IL","90","    Private nonfarm compensation",2622543
"17179","Tazewell, IL","100","      Forestry, fishing, and related activities",1179
"17179","Tazewell, IL","101","        Forestry and logging","(D)"
"17179","Tazewell, IL","102","        Fishing, hunting and trapping",0
"17179","Tazewell, IL","103","        Support activities for agriculture and forestry","(D)"
"17179","Tazewell, IL","200","      Mining, quarrying, and oil and gas extraction",589
"17179","Tazewell, IL","201","        Oil and gas extraction",0
"17179","Tazewell, IL","202","        Mining (except oil and gas)",589
"17179","Tazewell, IL","203","        Support activities for mining",0
"17179","Tazewell, IL","300","      Utilities",33351
"17179","Tazewell, IL","400","      Construction",234919
"17179","Tazewell, IL","401","        Construction of buildings",40303
"17179","Tazewell, IL","402","        Heavy and civil engineering construction",37193
"17179","Tazewell, IL","403","        Specialty trade contractors",157423
"17179","Tazewell, IL","500","      Manufacturing",664121
"17179","Tazewell, IL","510","        Durable goods manufacturing",575181
"17179","Tazewell, IL","511","          Wood product manufacturing","(D)"
"17179","Tazewell, IL","512","          Nonmetallic mineral product manufacturing",11372
"17179","Tazewell, IL","513","          Primary metal manufacturing","(D)"
"17179","Tazewell, IL","514","          Fabricated metal product manufacturing",109643
"17179","Tazewell, IL","515","          Machinery manufacturing",410649
"17179","Tazewell, IL","516","          Computer and electronic product manufacturing",9593
"17179","Tazewell, IL","517","          Electrical equipment, appliance, and component manufacturing",11518
"17179","Tazewell, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing",0
"17179","Tazewell, IL","519","          Other transportation equipment manufacturing","(D)"
"17179","Tazewell, IL","521","          Furniture and related product manufacturing","(D)"
"17179","Tazewell, IL","522","          Miscellaneous manufacturing",1838
"17179","Tazewell, IL","530","        Nondurable goods manufacturing",88940
"17179","Tazewell, IL","531","          Food manufacturing",21067
"17179","Tazewell, IL","532","          Beverage and tobacco product manufacturing",6351
"17179","Tazewell, IL","533","          Textile mills",0
"17179","Tazewell, IL","534","          Textile product mills","(D)"
"17179","Tazewell, IL","535","          Apparel manufacturing","(D)"
"17179","Tazewell, IL","536","          Leather and allied product manufacturing",0
"17179","Tazewell, IL","537","          Paper manufacturing","(D)"
"17179","Tazewell, IL","538","          Printing and related support activities",16687
"17179","Tazewell, IL","539","          Petroleum and coal products manufacturing","(D)"
"17179","Tazewell, IL","541","          Chemical manufacturing",32452
"17179","Tazewell, IL","542","          Plastics and rubber products manufacturing",6739
"17179","Tazewell, IL","600","      Wholesale trade",190697
"17179","Tazewell, IL","700","      Retail trade",255046
"17179","Tazewell, IL","701","        Motor vehicle and parts dealers",70540
"17179","Tazewell, IL","702","        Furniture and home furnishings stores",4450
"17179","Tazewell, IL","703","        Electronics and appliance stores",3254
"17179","Tazewell, IL","704","        Building material and garden equipment and supplies dealers",25960
"17179","Tazewell, IL","705","        Food and beverage stores",23551
"17179","Tazewell, IL","706","        Health and personal care stores",11648
"17179","Tazewell, IL","707","        Gasoline stations",12899
"17179","Tazewell, IL","708","        Clothing and clothing accessories stores",1605
"17179","Tazewell, IL","709","        Sporting goods, hobby, musical instrument, and book stores",3225
"17179","Tazewell, IL","711","        General merchandise stores",65911
"17179","Tazewell, IL","712","        Miscellaneous store retailers",13312
"17179","Tazewell, IL","713","        Nonstore retailers",18691
"17179","Tazewell, IL","800","      Transportation and warehousing",297337
"17179","Tazewell, IL","801","        Air transportation",0
"17179","Tazewell, IL","802","        Rail transportation",10360
"17179","Tazewell, IL","803","        Water transportation",0
"17179","Tazewell, IL","804","        Truck transportation",55190
"17179","Tazewell, IL","805","        Transit and ground passenger transportation","(D)"
"17179","Tazewell, IL","806","        Pipeline transportation",0
"17179","Tazewell, IL","807","        Scenic and sightseeing transportation",0
"17179","Tazewell, IL","808","        Support activities for transportation",23865
"17179","Tazewell, IL","809","        Couriers and messengers","(D)"
"17179","Tazewell, IL","811","        Warehousing and storage",183225
"17179","Tazewell, IL","900","      Information",19498
"17179","Tazewell, IL","901","        Publishing industries (except Internet)",1303
"17179","Tazewell, IL","902","        Motion picture and sound recording industries",427
"17179","Tazewell, IL","903","        Broadcasting (except Internet)","(D)"
"17179","Tazewell, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17179","Tazewell, IL","905","        Telecommunications",11007
"17179","Tazewell, IL","906","        Data processing, hosting, and related services","(D)"
"17179","Tazewell, IL","907","        Other information services 4/",459
"17179","Tazewell, IL","1000","      Finance and insurance",171229
"17179","Tazewell, IL","1001","        Monetary Authorities-central bank",0
"17179","Tazewell, IL","1002","        Credit intermediation and related activities",44761
"17179","Tazewell, IL","1003","        Securities, commodity contracts, and other financial investments and related activities","(D)"
"17179","Tazewell, IL","1004","        Insurance carriers and related activities",112788
"17179","Tazewell, IL","1005","        Funds, trusts, and other financial vehicles","(D)"
"17179","Tazewell, IL","1100","      Real estate and rental and leasing",27000
"17179","Tazewell, IL","1101","        Real estate",16740
"17179","Tazewell, IL","1102","        Rental and leasing services",10260
"17179","Tazewell, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17179","Tazewell, IL","1200","      Professional, scientific, and technical services",133080
"17179","Tazewell, IL","1300","      Management of companies and enterprises",63982
"17179","Tazewell, IL","1400","      Administrative and support and waste management and remediation services",59347
"17179","Tazewell, IL","1401","        Administrative and support services",52309
"17179","Tazewell, IL","1402","        Waste management and remediation services",7038
"17179","Tazewell, IL","1500","      Educational services",9756
"17179","Tazewell, IL","1600","      Health care and social assistance",194719
"17179","Tazewell, IL","1601","        Ambulatory health care services",67903
"17179","Tazewell, IL","1602","        Hospitals","(D)"
"17179","Tazewell, IL","1603","        Nursing and residential care facilities",57665
"17179","Tazewell, IL","1604","        Social assistance","(D)"
"17179","Tazewell, IL","1700","      Arts, entertainment, and recreation",37053
"17179","Tazewell, IL","1701","        Performing arts, spectator sports, and related industries","(D)"
"17179","Tazewell, IL","1702","        Museums, historical sites, and similar institutions","(D)"
"17179","Tazewell, IL","1703","        Amusement, gambling, and recreation industries",35234
"17179","Tazewell, IL","1800","      Accommodation and food services",130329
"17179","Tazewell, IL","1801","        Accommodation",20072
"17179","Tazewell, IL","1802","        Food services and drinking places",110257
"17179","Tazewell, IL","1900","      Other services (except government and government enterprises)",99311
"17179","Tazewell, IL","1901","        Repair and maintenance",34627
"17179","Tazewell, IL","1902","        Personal and laundry services",11660
"17179","Tazewell, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations",49141
"17179","Tazewell, IL","1904","        Private households",3883
"17179","Tazewell, IL","2000","    Government and government enterprises",528109
"17179","Tazewell, IL","2001","      Federal civilian",54063
"17179","Tazewell, IL","2002","      Military",10754
"17179","Tazewell, IL","2010","      State and local",463292
"17179","Tazewell, IL","2011","        State government",64581
"17179","Tazewell, IL","2012","        Local government",398711
"17181","Union, IL","","Total compensation of employees",""
"17181","Union, IL","1","Compensation of employees (thousands of dollars) 1/",250647
"17181","Union, IL","5","  Wages and salaries",187393
"17181","Union, IL","6","  Supplements to wages and salaries",63254
"17181","Union, IL","7","    Employer contributions for employee pension and insurance funds 2/",50361
"17181","Union, IL","8","    Employer contributions for government social insurance",12893
"17181","Union, IL","9","Average compensation per job (dollars) 3/",50483
"17181","Union, IL","","Compensation of employees by industry",""
"17181","Union, IL","81","  Farm compensation",4750
"17181","Union, IL","82","  Nonfarm compensation",245897
"17181","Union, IL","90","    Private nonfarm compensation",154108
"17181","Union, IL","100","      Forestry, fishing, and related activities","(D)"
"17181","Union, IL","101","        Forestry and logging","(D)"
"17181","Union, IL","102","        Fishing, hunting and trapping",0
"17181","Union, IL","103","        Support activities for agriculture and forestry",1305
"17181","Union, IL","200","      Mining, quarrying, and oil and gas extraction","(D)"
"17181","Union, IL","201","        Oil and gas extraction",0
"17181","Union, IL","202","        Mining (except oil and gas)","(D)"
"17181","Union, IL","203","        Support activities for mining",0
"17181","Union, IL","300","      Utilities",7346
"17181","Union, IL","400","      Construction",6042
"17181","Union, IL","401","        Construction of buildings",2271
"17181","Union, IL","402","        Heavy and civil engineering construction",101
"17181","Union, IL","403","        Specialty trade contractors",3670
"17181","Union, IL","500","      Manufacturing",15437
"17181","Union, IL","510","        Durable goods manufacturing",5779
"17181","Union, IL","511","          Wood product manufacturing","(D)"
"17181","Union, IL","512","          Nonmetallic mineral product manufacturing",0
"17181","Union, IL","513","          Primary metal manufacturing",0
"17181","Union, IL","514","          Fabricated metal product manufacturing",0
"17181","Union, IL","515","          Machinery manufacturing","(D)"
"17181","Union, IL","516","          Computer and electronic product manufacturing","(D)"
"17181","Union, IL","517","          Electrical equipment, appliance, and component manufacturing",0
"17181","Union, IL","518","          Motor vehicles, bodies and trailers, and parts manufacturing","(D)"
"17181","Union, IL","519","          Other transportation equipment manufacturing",0
"17181","Union, IL","521","          Furniture and related product manufacturing",0
"17181","Union, IL","522","          Miscellaneous manufacturing","(D)"
"17181","Union, IL","530","        Nondurable goods manufacturing",9658
"17181","Union, IL","531","          Food manufacturing","(D)"
"17181","Union, IL","532","          Beverage and tobacco product manufacturing",1816
"17181","Union, IL","533","          Textile mills",0
"17181","Union, IL","534","          Textile product mills",0
"17181","Union, IL","535","          Apparel manufacturing",0
"17181","Union, IL","536","          Leather and allied product manufacturing",0
"17181","Union, IL","537","          Paper manufacturing",0
"17181","Union, IL","538","          Printing and related support activities",0
"17181","Union, IL","539","          Petroleum and coal products manufacturing",0
"17181","Union, IL","541","          Chemical manufacturing","(D)"
"17181","Union, IL","542","          Plastics and rubber products manufacturing",0
"17181","Union, IL","600","      Wholesale trade",6671
"17181","Union, IL","700","      Retail trade",21868
"17181","Union, IL","701","        Motor vehicle and parts dealers",4272
"17181","Union, IL","702","        Furniture and home furnishings stores","(D)"
"17181","Union, IL","703","        Electronics and appliance stores",0
"17181","Union, IL","704","        Building material and garden equipment and supplies dealers",1128
"17181","Union, IL","705","        Food and beverage stores",3624
"17181","Union, IL","706","        Health and personal care stores",1417
"17181","Union, IL","707","        Gasoline stations",1668
"17181","Union, IL","708","        Clothing and clothing accessories stores","(D)"
"17181","Union, IL","709","        Sporting goods, hobby, musical instrument, and book stores","(D)"
"17181","Union, IL","711","        General merchandise stores",7641
"17181","Union, IL","712","        Miscellaneous store retailers",709
"17181","Union, IL","713","        Nonstore retailers",323
"17181","Union, IL","800","      Transportation and warehousing",4420
"17181","Union, IL","801","        Air transportation",0
"17181","Union, IL","802","        Rail transportation",3516
"17181","Union, IL","803","        Water transportation",0
"17181","Union, IL","804","        Truck transportation",654
"17181","Union, IL","805","        Transit and ground passenger transportation","(D)"
"17181","Union, IL","806","        Pipeline transportation",0
"17181","Union, IL","807","        Scenic and sightseeing transportation",0
"17181","Union, IL","808","        Support activities for transportation","(D)"
"17181","Union, IL","809","        Couriers and messengers",0
"17181","Union, IL","811","        Warehousing and storage",0
"17181","Union, IL","900","      Information",1424
"17181","Union, IL","901","        Publishing industries (except Internet)","(D)"
"17181","Union, IL","902","        Motion picture and sound recording industries",0
"17181","Union, IL","903","        Broadcasting (except Internet)","(D)"
"17181","Union, IL","904","        Internet publishing and broadcasting 4/","(NA)"
"17181","Union, IL","905","        Telecommunications","(D)"
"17181","Union, IL","906","        Data processing, hosting, and related services",0
"17181","Union, IL","907","        Other information services 4/","(D)"
"17181","Union, IL","1000","      Finance and insurance",7532
"17181","Union, IL","1001","        Monetary Authorities-central bank","(D)"
"17181","Union, IL","1002","        Credit intermediation and related activities",4186
"17181","Union, IL","1003","        Securities, commodity contracts, and other financial investments and related activities","(D)"
"17181","Union, IL","1004","        Insurance carriers and related activities",1706
"17181","Union, IL","1005","        Funds, trusts, and other financial vehicles",0
"17181","Union, IL","1100","      Real estate and rental and leasing",701
"17181","Union, IL","1101","        Real estate","(D)"
"17181","Union, IL","1102","        Rental and leasing services","(D)"
"17181","Union, IL","1103","        Lessors of nonfinancial intangible assets (except copyrighted works)",0
"17181","Union, IL","1200","      Professional, scientific, and technical services",5526
"17181","Union, IL","1300","      Management of companies and enterprises","(D)"
"17181","Union, IL","1400","      Administrative and support and waste management and remediation services","(D)"
"17181","Union, IL","1401","        Administrative and support services",742
"17181","Union, IL","1402","        Waste management and remediation services","(D)"
"17181","Union, IL","1500","      Educational services","(D)"
"17181","Union, IL","1600","      Health care and social assistance","(D)"
"17181","Union, IL","1601","        Ambulatory health care services",20764
"17181","Union, IL","1602","        Hospitals","(D)"
"17181","Union, IL","1603","        Nursing and residential care facilities",18912
"17181","Union, IL","1604","        Social assistance",5693
"17181","Union, IL","1700","      Arts, entertainment, and recreation",295
"17181","Union, IL","1701","        Performing arts, spectator sports, and related industries","(D)"
"17181","Union, IL","1702","        Museums, historical sites, and similar institutions",0
"17181","Union, IL","1703","        Amusement, gambling, and recreation industries","(D)"
"17181","Union, IL","1800","      Accommodation and food services",6180
"17181","Union, IL","1801","        Accommodation","(D)"
"17181","Union, IL","1802","        Food services and drinking places","(D)"
"17181","Union, IL","1900","      Other services (except government and government enterprises)",8988
"17181","Union, IL","1901","        Repair and maintenance",1523
"17181","Union, IL","1902","        Personal and laundry services",1478
"17181","Union, IL","1903","        Religious, grantmaking, civic, professional, and similar organizations","(D)"
"17181","Union, IL","1904","        Private households","(D)"
"17181","Union, IL","2000","    Government and government enterprises",91789
"17181","Union, IL","2001","      Federal civilian",4768
"17181","Union, IL","2002","      Military",1089
"17181","Union, IL","2010","      State and local",85932
"17181","Union, IL","2011","        State government","(D)"
"17181","Union, IL","2012","        Local government","(D)"
"17183","Vermilion, IL","","Total compensation of employees",""
"17183","Vermilion, IL","1","Compensation of employees (thousands of dollars) 1/",1671135
"17183","Vermilion, IL","5","  Wages and salaries",1277680
"17183","Vermilion, IL","6","  Supplements to wages and salaries",393455
"17183","Vermilion, IL","7","    Employer contributions for employee pension and insurance funds 2/",302314
"17183","Vermilion, IL","8","    Employer contributions for government social insurance",91141
"17183","Vermilion, IL","9","Average compensation per job (dollars) 3/",58583
"17183","Vermilion, IL","","Compensation of employees by industry",""
"17183","Vermilion, IL","81","  Farm compensation",5944
"17183","Vermilion, IL","82","  Nonfarm compensation",1665191
"17183","Vermilion, IL","90","    Private nonfarm compensation",1226745
"17183","Vermilion, IL","100","      Forestry, fishing, and related activities","(D)"
"17183","Vermilion, IL","101","        Forestry and logging",0
"17183","Vermilion, IL","102","        Fishing, hunting and trapping",0
"17183","Vermilion, IL","103","        Support activities for agriculture and forestry","(D)"
"17183","Vermilion, IL","200","      Mining, quarrying, and oil and gas extraction","(D)"
"17183","Vermilion, IL","201","        Oil and gas extraction",0
"17183","Vermilion, IL","202","        Mining (except oil and gas)","(D)"
"17183","Vermilion, IL","203","        Support activities for mining","(D)"
"17183","Vermilion, IL","300","      Utilities",12295
"17183","Vermilion, IL","400","      Construction",32406
"17183","Vermilion, IL","401","        Construction of buildings",8975
"17183","Vermilion, IL","402","        Heavy and civil engineering construction",3009
"17183","Vermilion, IL","403","        Specialty trade contractors",20422
"17183","Vermilion, IL","500","      Manufacturing",385602
"17183","Vermilion, IL","510","        Durable goods manufacturing",194437
"17183","Vermilion, IL","511","          Wood product manufacturing","(D)"
